Pulsometer RR [Aimar Mun 2015] heart rate raw data exported
Get Pulsometer RR --> https://play.google.com/store/apps/details?id=com.beetlesoft.pulsometer
CSV version format: 1.4
DB version: 1

Title:	
Comments:	
Date:	11/11/18 8:13 PM
Duration:	01:03:54'08
Activities:	Other
Max HR:	125
Average HR:	88
Calories:	370
Time format pattern: "yyyy-MM-dd HH:mm:ss.SSS"

Timespan:	Time formatted:	Elapsed time	Heart rate:	Detection:
1541985401872	2018-11-11 20:16:41.872	00:03:43	91	OK
1541985402611	2018-11-11 20:16:42.611	00:03:43	91	OK
1541985403101	2018-11-11 20:16:43.101	00:03:44	91	OK
1541985403594	2018-11-11 20:16:43.594	00:03:44	91	OK
1541985404086	2018-11-11 20:16:44.086	00:03:45	94	OK
1541985404825	2018-11-11 20:16:44.825	00:03:46	95	OK
1541985405311	2018-11-11 20:16:45.311	00:03:46	97	OK
1541985405813	2018-11-11 20:16:45.813	00:03:47	97	OK
1541985406554	2018-11-11 20:16:46.554	00:03:47	97	OK
1541985407287	2018-11-11 20:16:47.287	00:03:48	96	OK
1541985407782	2018-11-11 20:16:47.782	00:03:49	96	OK
1541985408521	2018-11-11 20:16:48.521	00:03:50	96	OK
1541985409012	2018-11-11 20:16:49.012	00:03:50	97	OK
1541985409753	2018-11-11 20:16:49.753	00:03:51	96	OK
1541985410244	2018-11-11 20:16:50.244	00:03:52	96	OK
1541985410982	2018-11-11 20:16:50.982	00:03:52	96	OK
1541985411476	2018-11-11 20:16:51.476	00:03:53	97	OK
1541985412213	2018-11-11 20:16:52.213	00:03:54	98	OK
1541985412702	2018-11-11 20:16:52.702	00:03:54	98	OK
1541985413446	2018-11-11 20:16:53.446	00:03:55	98	OK
1541985414183	2018-11-11 20:16:54.183	00:03:56	98	OK
1541985414676	2018-11-11 20:16:54.676	00:03:56	96	OK
1541985415417	2018-11-11 20:16:55.417	00:03:57	95	OK
1541985416154	2018-11-11 20:16:56.154	00:03:57	95	OK
1541985416647	2018-11-11 20:16:56.647	00:03:58	95	OK
1541985417139	2018-11-11 20:16:57.139	00:03:59	96	OK
1541985417878	2018-11-11 20:16:57.878	00:03:59	96	OK
1541985418610	2018-11-11 20:16:58.610	00:04:00	95	OK
1541985419358	2018-11-11 20:16:59.358	00:04:01	93	OK
1541985419849	2018-11-11 20:16:59.849	00:04:01	93	OK
1541985420587	2018-11-11 20:17:00.587	00:04:02	93	OK
1541985421080	2018-11-11 20:17:01.080	00:04:02	93	OK
1541985421818	2018-11-11 20:17:01.818	00:04:03	93	OK
1541985422557	2018-11-11 20:17:02.557	00:04:03	93	OK
1541985423050	2018-11-11 20:17:03.050	00:04:04	93	OK
1541985423789	2018-11-11 20:17:03.789	00:04:05	92	OK
1541985424528	2018-11-11 20:17:04.528	00:04:05	93	OK
1541985425020	2018-11-11 20:17:05.020	00:04:06	93	OK
1541985425760	2018-11-11 20:17:05.760	00:04:06	93	OK
1541985426248	2018-11-11 20:17:06.248	00:04:07	93	OK
1541985426990	2018-11-11 20:17:06.990	00:04:07	93	OK
1541985427729	2018-11-11 20:17:07.729	00:04:08	93	OK
1541985428223	2018-11-11 20:17:08.223	00:04:09	93	OK
1541985428962	2018-11-11 20:17:08.962	00:04:09	94	OK
1541985429453	2018-11-11 20:17:09.453	00:04:10	95	OK
1541985429946	2018-11-11 20:17:09.946	00:04:11	96	OK
